uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MS,COVID,DOMICILIO,"90 - 99",M,1
MS,COVID,HOSPITAL,"90 - 99",F,90
MS,COVID,HOSPITAL,"90 - 99",M,60
MS,COVID,OUTRO,"90 - 99",F,1
MS,INDETERMINADA,DOMICILIO,"90 - 99",F,1
MS,INDETERMINADA,DOMICILIO,"90 - 99",M,2
MS,INDETERMINADA,HOSPITAL,"90 - 99",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,22
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,16
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,43
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,30
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
MS,PNEUMONIA,DOMICILIO,"90 - 99",F,19
MS,PNEUMONIA,DOMICILIO,"90 - 99",M,13
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,239
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,186
MS,PNEUMONIA,OUTRO,"90 - 99",F,2
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,2
MS,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MS,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
MS,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MS,SEPTICEMIA,HOSPITAL,"90 - 99",F,101
MS,SEPTICEMIA,HOSPITAL,"90 - 99",M,55
MS,SEPTICEMIA,OUTRO,"90 - 99",F,1
MS,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,2
MS,SEPTICEMIA,POSTO_SAUDE,"90 - 99",M,1
MS,SRAG,HOSPITAL,"90 - 99",F,4
MS,SRAG,HOSPITAL,"90 - 99",M,1
MT,OUTRAS,DOMICILIO,"90 - 99",F,87
MT,OUTRAS,DOMICILIO,"90 - 99",M,73
MT,OUTRAS,HOSPITAL,"90 - 99",F,77
MT,OUTRAS,HOSPITAL,"90 - 99",M,82
MT,OUTRAS,IGNORADO,"90 - 99",F,226
MT,OUTRAS,IGNORADO,"90 - 99",M,178
MT,OUTRAS,OUTRO,"90 - 99",F,9
MT,OUTRAS,OUTRO,"90 - 99",M,9
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
MT,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
MT,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
MT,COVID,DOMICILIO,"90 - 99",F,1
MT,COVID,DOMICILIO,"90 - 99",M,4
MT,COVID,HOSPITAL,"90 - 99",F,38
MT,COVID,HOSPITAL,"90 - 99",M,48
MT,COVID,IGNORADO,"90 - 99",F,26
MT,COVID,IGNORADO,"90 - 99",M,29
MT,COVID,OUTRO,"90 - 99",F,2
MT,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
MT,INDETERMINADA,DOMICILIO,"90 - 99",F,1
MT,INDETERMINADA,DOMICILIO,"90 - 99",M,2
MT,INDETERMINADA,IGNORADO,"90 - 99",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,5
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,17
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,17
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,11
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,7
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MT,PNEUMONIA,DOMICILIO,"90 - 99",F,4
MT,PNEUMONIA,DOMICILIO,"90 - 99",M,6
MT,PNEUMONIA,HOSPITAL,"90 - 99",F,63
MT,PNEUMONIA,HOSPITAL,"90 - 99",M,42
MT,PNEUMONIA,IGNORADO,"90 - 99",F,24
MT,PNEUMONIA,IGNORADO,"90 - 99",M,25
MT,PNEUMONIA,OUTRO,"90 - 99",F,1
MT,PNEUMONIA,OUTRO,"90 - 99",M,2
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MT,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
MT,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MT,SEPTICEMIA,HOSPITAL,"90 - 99",F,33
MT,SEPTICEMIA,HOSPITAL,"90 - 99",M,26
MT,SEPTICEMIA,IGNORADO,"90 - 99",F,20
MT,SEPTICEMIA,IGNORADO,"90 - 99",M,11
MT,SEPTICEMIA,OUTRO,"90 - 99",F,1
MT,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MT,SRAG,HOSPITAL,"90 - 99",F,1
MT,SRAG,HOSPITAL,"90 - 99",M,2
MT,SRAG,IGNORADO,"90 - 99",F,2
MT,SRAG,IGNORADO,"90 - 99",M,1
PA,OUTRAS,DOMICILIO,"90 - 99",F,388
PA,OUTRAS,DOMICILIO,"90 - 99",M,371
PA,OUTRAS,HOSPITAL,"90 - 99",F,154
PA,OUTRAS,HOSPITAL,"90 - 99",M,132
PA,OUTRAS,IGNORADO,"90 - 99",F,7
PA,OUTRAS,IGNORADO,"90 - 99",M,3
PA,OUTRAS,OUTRO,"90 - 99",F,17
PA,OUTRAS,OUTRO,"90 - 99",M,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PA,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
PA,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
PA,COVID,DOMICILIO,"90 - 99",F,5
PA,COVID,DOMICILIO,"90 - 99",M,4
PA,COVID,HOSPITAL,"90 - 99",F,130
PA,COVID,HOSPITAL,"90 - 99",M,144
PA,COVID,OUTRO,"90 - 99",F,1
PA,COVID,OUTRO,"90 - 99",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
PA,COVID,VIA_PUBLICA,"90 - 99",F,2
PA,INDETERMINADA,DOMICILIO,"90 - 99",F,8
PA,INDETERMINADA,DOMICILIO,"90 - 99",M,10
PA,INDETERMINADA,HOSPITAL,"90 - 99",F,2
PA,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PA,INDETERMINADA,IGNORADO,"90 - 99",M,1
PA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,35
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,29
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,54
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,42
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,4
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
PA,PNEUMONIA,DOMICILIO,"90 - 99",F,34
PA,PNEUMONIA,DOMICILIO,"90 - 99",M,19
PA,PNEUMONIA,HOSPITAL,"90 - 99",F,212
PA,PNEUMONIA,HOSPITAL,"90 - 99",M,138
PA,PNEUMONIA,OUTRO,"90 - 99",F,1
PA,PNEUMONIA,OUTRO,"90 - 99",M,5
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
PA,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PA,SEPTICEMIA,DOMICILIO,"90 - 99",F,14
PA,SEPTICEMIA,DOMICILIO,"90 - 99",M,8
PA,SEPTICEMIA,HOSPITAL,"90 - 99",F,86
PA,SEPTICEMIA,HOSPITAL,"90 - 99",M,48
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PA,SRAG,DOMICILIO,"90 - 99",F,7
PA,SRAG,DOMICILIO,"90 - 99",M,8
PA,SRAG,HOSPITAL,"90 - 99",F,18
PA,SRAG,HOSPITAL,"90 - 99",M,14
PA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PB,OUTRAS,DOMICILIO,"90 - 99",F,732
PB,OUTRAS,DOMICILIO,"90 - 99",M,514
PB,OUTRAS,HOSPITAL,"90 - 99",F,278
PB,OUTRAS,HOSPITAL,"90 - 99",M,218
PB,OUTRAS,IGNORADO,"90 - 99",F,2
PB,OUTRAS,IGNORADO,"90 - 99",M,1
PB,OUTRAS,OUTRO,"90 - 99",F,19
PB,OUTRAS,OUTRO,"90 - 99",M,11
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,30
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,22
PB,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
PB,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
PB,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
PB,COVID,DOMICILIO,"90 - 99",F,5
PB,COVID,DOMICILIO,"90 - 99",M,3
PB,COVID,HOSPITAL,"90 - 99",F,142
PB,COVID,HOSPITAL,"90 - 99",M,111
PB,COVID,OUTRO,"90 - 99",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
PB,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PB,COVID,POSTO_SAUDE,"90 - 99",M,1
PB,COVID,VIA_PUBLICA,"90 - 99",F,1
PB,INDETERMINADA,DOMICILIO,"90 - 99",F,11
PB,INDETERMINADA,DOMICILIO,"90 - 99",M,8
PB,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PB,INDETERMINADA,OUTRO,"90 - 99",F,1
PB,INDETERMINADA,OUTRO,"90 - 99",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,67
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,48
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,87
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,50
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PB,PNEUMONIA,DOMICILIO,"90 - 99",F,54
PB,PNEUMONIA,DOMICILIO,"90 - 99",M,71
PB,PNEUMONIA,HOSPITAL,"90 - 99",F,313
PB,PNEUMONIA,HOSPITAL,"90 - 99",M,195
PB,PNEUMONIA,IGNORADO,"90 - 99",F,1
PB,PNEUMONIA,OUTRO,"90 - 99",F,6
PB,PNEUMONIA,OUTRO,"90 - 99",M,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
PB,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,2
PB,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,2
PB,SEPTICEMIA,DOMICILIO,"90 - 99",F,46
PB,SEPTICEMIA,DOMICILIO,"90 - 99",M,25
PB,SEPTICEMIA,HOSPITAL,"90 - 99",F,199
PB,SEPTICEMIA,HOSPITAL,"90 - 99",M,114
PB,SEPTICEMIA,IGNORADO,"90 - 99",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
PB,SRAG,DOMICILIO,"90 - 99",F,4
PB,SRAG,DOMICILIO,"90 - 99",M,2
PB,SRAG,HOSPITAL,"90 - 99",F,18
PB,SRAG,HOSPITAL,"90 - 99",M,15
PB,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PB,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PE,OUTRAS,DOMICILIO,"90 - 99",F,1226
PE,OUTRAS,DOMICILIO,"90 - 99",M,813
PE,OUTRAS,HOSPITAL,"90 - 99",F,701
PE,OUTRAS,HOSPITAL,"90 - 99",M,431
PE,OUTRAS,IGNORADO,"90 - 99",F,12
PE,OUTRAS,IGNORADO,"90 - 99",M,6
PE,OUTRAS,OUTRO,"90 - 99",F,36
PE,OUTRAS,OUTRO,"90 - 99",M,14
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,51
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,26
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,5
PE,OUTRAS,VIA_PUBLICA,"90 - 99",M,7
PE,COVID,DOMICILIO,"90 - 99",F,10
PE,COVID,DOMICILIO,"90 - 99",M,12
PE,COVID,HOSPITAL,"90 - 99",F,335
PE,COVID,HOSPITAL,"90 - 99",M,256
PE,COVID,IGNORADO,"90 - 99",F,1
PE,COVID,IGNORADO,"90 - 99",M,1
PE,COVID,OUTRO,"90 - 99",F,1
PE,COVID,OUTRO,"90 - 99",M,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,27
PE,INDETERMINADA,DOMICILIO,"90 - 99",M,11
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,6
PE,INDETERMINADA,HOSPITAL,"90 - 99",M,2
PE,INDETERMINADA,OUTRO,"90 - 99",F,2
PE,INDETERMINADA,OUTRO,"90 - 99",M,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,139
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,87
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,185
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,91
PE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,3
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,110
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,75
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,406
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,253
PE,PNEUMONIA,IGNORADO,"90 - 99",F,3
PE,PNEUMONIA,IGNORADO,"90 - 99",M,3
PE,PNEUMONIA,OUTRO,"90 - 99",F,5
PE,PNEUMONIA,OUTRO,"90 - 99",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
PE,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,107
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,75
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,699
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,363
PE,SEPTICEMIA,IGNORADO,"90 - 99",F,10
PE,SEPTICEMIA,OUTRO,"90 - 99",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PE,SRAG,DOMICILIO,"90 - 99",F,21
PE,SRAG,DOMICILIO,"90 - 99",M,18
PE,SRAG,HOSPITAL,"90 - 99",F,208
PE,SRAG,HOSPITAL,"90 - 99",M,161
PE,SRAG,IGNORADO,"90 - 99",F,1
PE,SRAG,OUTRO,"90 - 99",M,2
PE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,15
PE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PI,OUTRAS,DOMICILIO,"90 - 99",F,333
PI,OUTRAS,DOMICILIO,"90 - 99",M,303
PI,OUTRAS,HOSPITAL,"90 - 99",F,96
PI,OUTRAS,HOSPITAL,"90 - 99",M,101
PI,OUTRAS,IGNORADO,"90 - 99",M,2
PI,OUTRAS,OUTRO,"90 - 99",F,5
PI,OUTRAS,OUTRO,"90 - 99",M,5
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PI,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PI,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PI,COVID,DOMICILIO,"90 - 99",F,1
PI,COVID,DOMICILIO,"90 - 99",M,6
PI,COVID,HOSPITAL,"90 - 99",F,51
PI,COVID,HOSPITAL,"90 - 99",M,66
PI,COVID,OUTRO,"90 - 99",F,1
PI,COVID,OUTRO,"90 - 99",M,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",F,6
PI,INDETERMINADA,DOMICILIO,"90 - 99",M,6
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,75
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,49
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,22
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,28
PI,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PI,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,2
PI,PNEUMONIA,DOMICILIO,"90 - 99",F,52
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,37
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,123
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,99
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PI,SEPTICEMIA,DOMICILIO,"90 - 99",F,14
PI,SEPTICEMIA,DOMICILIO,"90 - 99",M,12
PI,SEPTICEMIA,HOSPITAL,"90 - 99",F,46
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,30
PI,SRAG,DOMICILIO,"90 - 99",M,1
PI,SRAG,HOSPITAL,"90 - 99",F,5
PI,SRAG,HOSPITAL,"90 - 99",M,4
PR,OUTRAS,DOMICILIO,"90 - 99",F,1121
PR,OUTRAS,DOMICILIO,"90 - 99",I,1
PR,OUTRAS,DOMICILIO,"90 - 99",M,810
PR,OUTRAS,HOSPITAL,"90 - 99",F,854
PR,OUTRAS,HOSPITAL,"90 - 99",M,530
PR,OUTRAS,IGNORADO,"90 - 99",M,1
PR,OUTRAS,OUTRO,"90 - 99",F,86
PR,OUTRAS,OUTRO,"90 - 99",M,40
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,60
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,45
PR,OUTRAS,POSTO_SAUDE,"90 - 99",F,2
PR,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
PR,OUTRAS,VIA_PUBLICA,"90 - 99",F,5
PR,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
PR,COVID,DOMICILIO,"90 - 99",F,15
PR,COVID,DOMICILIO,"90 - 99",M,14
PR,COVID,HOSPITAL,"90 - 99",F,333
PR,COVID,HOSPITAL,"90 - 99",M,293
PR,COVID,IGNORADO,"90 - 99",M,1
PR,COVID,OUTRO,"90 - 99",F,6
PR,COVID,OUTRO,"90 - 99",M,5
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
PR,INDETERMINADA,DOMICILIO,"90 - 99",F,30
PR,INDETERMINADA,DOMICILIO,"90 - 99",M,11
PR,INDETERMINADA,HOSPITAL,"90 - 99",F,3
PR,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PR,INDETERMINADA,OUTRO,"90 - 99",M,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,83
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,59
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,146
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,112
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,11
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
PR,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",M,2
PR,PNEUMONIA,DOMICILIO,"90 - 99",F,88
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,67
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,706
PR,PNEUMONIA,HOSPITAL,"90 - 99",I,1
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,533
PR,PNEUMONIA,OUTRO,"90 - 99",F,8
PR,PNEUMONIA,OUTRO,"90 - 99",M,6
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
PR,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,3
PR,PNEUMONIA,POSTO_SAUDE,"90 - 99",M,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,47
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,17
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,453
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,263
PR,SEPTICEMIA,OUTRO,"90 - 99",F,6
PR,SEPTICEMIA,OUTRO,"90 - 99",M,3
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,22
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PR,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,1
PR,SRAG,DOMICILIO,"90 - 99",M,2
PR,SRAG,HOSPITAL,"90 - 99",F,17
PR,SRAG,HOSPITAL,"90 - 99",M,15
PR,SRAG,OUTRO,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,OUTRAS,DOMICILIO,"90 - 99",F,2094
RJ,OUTRAS,DOMICILIO,"90 - 99",M,957
RJ,OUTRAS,HOSPITAL,"90 - 99",F,2334
RJ,OUTRAS,HOSPITAL,"90 - 99",M,1109
RJ,OUTRAS,IGNORADO,"90 - 99",F,13
RJ,OUTRAS,IGNORADO,"90 - 99",M,8
RJ,OUTRAS,OUTRO,"90 - 99",F,129
RJ,OUTRAS,OUTRO,"90 - 99",M,51
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,611
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,263
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",M,6
RJ,COVID,DOMICILIO,"90 - 99",F,28
RJ,COVID,DOMICILIO,"90 - 99",M,19
RJ,COVID,HOSPITAL,"90 - 99",F,1326
RJ,COVID,HOSPITAL,"90 - 99",M,899
RJ,COVID,IGNORADO,"90 - 99",F,2
RJ,COVID,IGNORADO,"90 - 99",M,1
RJ,COVID,OUTRO,"90 - 99",F,1
RJ,COVID,OUTRO,"90 - 99",M,4
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,103
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,65
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,65
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,26
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,40
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,25
RJ,INDETERMINADA,OUTRO,"90 - 99",F,4
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,29
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,11
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,164
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,88
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,460
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,204
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,7
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,76
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,48
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,172
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,77
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,2063
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,1157
RJ,PNEUMONIA,IGNORADO,"90 - 99",F,5
RJ,PNEUMONIA,IGNORADO,"90 - 99",M,1
